,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
4876,4876,Honda Jazz 1.2,4.44,60923,Petrol,Manual,3rd Owner,2016,1248,5
4877,4877,Hyundai i20 Magna,2.2,92573,Petrol,Manual,1st Owner,2010,1582,5
4878,4878,Honda Mobilio V,4.56,65281,Diesel,Manual,2nd Owner,2015,1197,8
4879,4879,Toyota Innova 2.5,8.57,138448,Diesel,Manual,2nd Owner,2015,1598,5
4880,4880,Jeep Compass 2.0,12.58,86513,Diesel,Manual,2nd Owner,2018,1120,5
4881,4881,MG Hector Plus,16.57,18697,Petrol,Manual,1st Owner,2020,999,5
4882,4882,Honda Brio S,3.68,71735,Petrol,Manual,2nd Owner,2016,1197,5
4883,4883,Maruti Vitara Brezza,5.95,72316,Diesel,Manual,2nd Owner,2016,2494,7
4884,4884,Hyundai Verna 1.6,6.25,87770,Diesel,Manual,1st Owner,2016,1248,5
4885,4885,Hyundai i20 Magna,5.68,25890,Petrol,Manual,1st Owner,2019,1598,5
4886,4886,Volkswagen Vento Petrol,3.2,81426,Petrol,Manual,2nd Owner,2013,1591,5
4887,4887,Hyundai Grand i10,3.09,107868,Diesel,Manual,1st Owner,2014,1199,5
4888,4888,Renault KWID 1.0,3.4,23434,Petrol,Manual,1st Owner,2018,999,7
4889,4889,Maruti Baleno 1.2,5.58,21099,Petrol,Manual,1st Owner,2017,1582,5
4890,4890,Toyota Innova 2.5,3.72,196320,Diesel,Manual,2nd Owner,2010,1248,5
4891,4891,Tata Indica Aura,1.41,51650,Diesel,Manual,2nd Owner,2009,1364,5
4892,4892,Volkswagen Vento 1.6,6.2,44091,Petrol,Manual,1st Owner,2016,1956,5
4893,4893,Hyundai Creta 1.6,9.16,33231,Petrol,Manual,2nd Owner,2017,1248,5
4894,4894,Tata Altroz XM,6.75,7027,Petrol,Manual,1st Owner,2021,1462,5
4895,4895,Renault Triber RXL,6.87,5570,Petrol,Manual,1st Owner,2021,1248,5
4896,4896,Hyundai Creta 1.6,9.4,72500,Diesel,Manual,1st Owner,2016,936,5
4897,4897,Maruti Swift VDI,2.86,114638,Diesel,Manual,2nd Owner,2012,998,5
4898,4898,Toyota Etios GD,3.5,72200,Diesel,Manual,1st Owner,2013,1373,5
4899,4899,Jeep Compass 2.0,11.9,61300,Diesel,Manual,1st Owner,2018,1199,5
4900,4900,Maruti Ertiga VDI,4.13,245456,Diesel,Manual,1st Owner,2013,1497,7
4901,4901,Maruti Ciaz Delta,8.49,52200,Petrol,Manual,1st Owner,2019,999,5
4902,4902,Maruti Ciaz ZDi,5.9,75000,Diesel,Manual,2nd Owner,2015,1197,5
4903,4903,Chevrolet Beat Diesel,1.6,68669,Diesel,Manual,1st Owner,2011,1248,5
4904,4904,Maruti Celerio ZXI,4.5,57313,Petrol,Manual,1st Owner,2019,1086,5
4905,4905,Maruti Ciaz VXi,5.5,549999,Petrol,Manual,1st Owner,2015,2494,5
4906,4906,Volkswagen Polo 1.2,5.0,46328,Petrol,Manual,1st Owner,2016,1197,5
4907,4907,Honda City 1.5,3.75,57407,Petrol,Manual,2nd Owner,2011,1995,5
4908,4908,Datsun RediGO 1.0,2.25,87537,Petrol,Manual,2nd Owner,2017,799,5
4909,4909,Maruti Swift Dzire,4.35,80176,Petrol,Manual,1st Owner,2013,1248,5
4910,4910,Maruti Swift Dzire,6.65,62600,Diesel,Manual,1st Owner,2017,2143,5
4911,4911,Hyundai Santro Xing,2.11,66737,Petrol,Manual,2nd Owner,2013,1497,5
4912,4912,Toyota Innova 2.5,5.5,124400,Diesel,Manual,2nd Owner,2011,1198,7
4913,4913,Hyundai i10 Sportz,1.91,57480,Petrol,Manual,2nd Owner,2010,814,5
4914,4914,BMW 3 Series,13.5,99000,Diesel,Automatic,1st Owner,2015,1197,5
4915,4915,Renault KWID RXL,2.75,47000,Petrol,Manual,1st Owner,2018,1197,5
4916,4916,Maruti Baleno 1.3,5.5,35000,Diesel,Manual,1st Owner,2018,1086,5
4917,4917,Mercedes-Benz C-Class C,9.75,58000,Diesel,Automatic,1st Owner,2013,1248,5
4918,4918,Honda City S,4.0,48000,Petrol,Manual,1st Owner,2012,1197,5
4919,4919,Honda Amaze VX,4.75,45000,Petrol,Automatic,1st Owner,2014,1998,5
4920,4920,Hyundai EON D,1.9,60000,Petrol,Manual,2nd Owner,2012,999,5
4921,4921,Hyundai i20 Magna,4.65,23000,Petrol,Manual,1st Owner,2014,1199,5
4922,4922,Hyundai Grand i10,4.6,45000,Petrol,Manual,1st Owner,2019,2499,5
4923,4923,Hyundai i10 Magna,3.25,45000,Petrol,Manual,1st Owner,2014,2143,5
4924,4924,Maruti Ertiga VDI,5.25,58000,Diesel,Manual,1st Owner,2013,1199,5
4925,4925,Hyundai i20 1.2,6.25,48000,Petrol,Manual,1st Owner,2018,998,5
4926,4926,BMW 2 Series,40.0,18000,Petrol,Automatic,1st Owner,2021,1998,5
4927,4927,Skoda Kushaq 1.0,16.75,16000,Petrol,Automatic,1st Owner,2022,1596,5
4928,4928,Honda WR-V i-VTEC,9.0,17000,Petrol,Manual,1st Owner,2019,1061,5
4929,4929,Lexus NX 300h,42.0,111000,Petrol,Automatic,1st Owner,2018,1248,5
4930,4930,Mercedes-Benz M-Class ML,28.5,38000,Diesel,Automatic,2nd Owner,2015,1461,5
4931,4931,Honda Amaze V,6.0,36500,Petrol,Manual,1st Owner,2017,995,5
4932,4932,Maruti Wagon R,3.0,80000,Petrol,Manual,2nd Owner,2016,998,4
4933,4933,Chevrolet Cruze LTZ,3.5,60000,Diesel,Manual,2nd Owner,2012,1248,5
4934,4934,Ford Fiesta 1.6,5.5,110000,Petrol,Manual,1st Owner,2006,1199,5
4935,4935,Maruti Wagon R,1.3,40000,Petrol,Manual,2nd Owner,2009,796,5
4936,4936,Maruti Ciaz VDi,5.2,100000,Diesel,Manual,1st Owner,2016,1493,4
4937,4937,Nissan Kicks XV,11.6,20000,Diesel,Manual,1st Owner,2020,796,5
4938,4938,Chevrolet Spark 1.0,5.5,90000,Petrol,Manual,4th Owner,2009,1461,5
4939,4939,Maruti S-Presso VXI,3.7,60000,Petrol,Manual,1st Owner,2020,1197,7
4940,4940,Maruti Swift Dzire,5.75,100000,Diesel,Manual,1st Owner,2015,998,5
4941,4941,Volkswagen Polo Diesel,2.35,100000,Diesel,Manual,2nd Owner,2013,624,5
4942,4942,Maruti Alto 800,1.8,80000,Petrol,Manual,3rd Owner,2013,1591,5
4943,4943,Hyundai Verna SX,15.5,32000,Diesel,Automatic,1st Owner,2021,998,7
4944,4944,Maruti 800 AC,5.5,76000,Petrol,Manual,3rd Owner,2006,1461,5
4945,4945,Renault Duster 110PS,4.2,165000,Diesel,Manual,2nd Owner,2014,1198,5
4946,4946,Maruti Swift Dzire,4.5,40000,Petrol,Manual,1st Owner,2015,998,8
4947,4947,Maruti Celerio VXI,5.7,40000,Cng,Manual,1st Owner,2020,1461,5
4948,4948,Tata Nano Lx,5.5,100000,Petrol,Manual,1st Owner,2012,2179,5
4949,4949,Hyundai Creta 1.6,7.27,83775,Petrol,Manual,3rd Owner,2015,1798,5
4950,4950,Maruti Celerio VXI,3.98,6860,Petrol,Automatic,1st Owner,2017,1086,5
4951,4951,Renault Lodgy Stepway,4.56,122759,Diesel,Manual,1st Owner,2015,2494,5
4952,4952,Volkswagen Polo Petrol,2.76,39818,Petrol,Manual,1st Owner,2010,1497,5
4953,4953,Maruti Wagon R,1.68,47635,Petrol,Manual,2nd Owner,2010,999,5
4954,4954,Renault Duster 110PS,3.57,128383,Diesel,Manual,2nd Owner,2013,1120,5
4955,4955,Tata Hexa XE,6.22,294967,Diesel,Manual,2nd Owner,2017,1582,5
4956,4956,Skoda Octavia 1.8,19.67,23377,Petrol,Automatic,1st Owner,2018,2967,5
4957,4957,Hyundai i10 Era,1.56,56691,Petrol,Manual,1st Owner,2008,1248,5
4958,4958,Toyota Innova 2.5,5.08,144256,Diesel,Manual,2nd Owner,2011,1405,5
4959,4959,Honda City i,5.29,78688,Petrol,Manual,2nd Owner,2014,2179,5
4960,4960,Skoda Kushaq 1.0,15.02,8267,Petrol,Manual,1st Owner,2022,1496,5
4961,4961,Hyundai Grand i10,3.94,86857,Diesel,Manual,2nd Owner,2016,1198,5
4962,4962,Hyundai Verna 1.6,5.6,110613,Diesel,Manual,1st Owner,2016,1197,5
4963,4963,Porsche Cayenne Diesel,26.71,88277,Diesel,Automatic,2nd Owner,2014,1198,5
4964,4964,Maruti Baleno 1.3,5.36,91498,Diesel,Manual,1st Owner,2015,1197,5
4965,4965,Tata Indica Terra,1.5,40493,Diesel,Manual,1st Owner,2011,1461,5
4966,4966,Mahindra TUV 300,3.99,112299,Diesel,Manual,2nd Owner,2018,1493,5
4967,4967,Ford Ecosport 1.5,8.86,11988,Petrol,Manual,1st Owner,2020,1086,7
4968,4968,Datsun GO T,2.17,71913,Petrol,Manual,1st Owner,2015,1197,7
4969,4969,Maruti Swift Dzire,4.39,92720,Petrol,Manual,2nd Owner,2016,998,7
4970,4970,Volkswagen Polo 1.2,3.68,94167,Petrol,Manual,2nd Owner,2014,1196,5
4971,4971,Hyundai Grand i10,4.7,35708,Petrol,Manual,1st Owner,2018,1248,5
4972,4972,Renault Duster 110PS,3.57,123420,Diesel,Manual,1st Owner,2013,1197,5
4973,4973,Kia Seltos HTX,9.95,50135,Diesel,Manual,2nd Owner,2020,2179,5
4974,4974,Hyundai i10 Era,1.95,85876,Petrol,Manual,2nd Owner,2011,1373,5
4975,4975,Hyundai Xcent 1.2,5.15,8620,Petrol,Manual,1st Owner,2017,2999,5
4976,4976,Maruti Wagon R,1.48,116328,Cng,Manual,3rd Owner,2010,998,5
4977,4977,Maruti Eeco 5,3.15,56321,Petrol,Manual,1st Owner,2016,1120,5
4978,4978,Maruti Swift Dzire,3.81,160648,Diesel,Manual,1st Owner,2014,1086,5
4979,4979,Hyundai Grand i10,3.23,50726,Petrol,Manual,1st Owner,2014,998,5
4980,4980,Mahindra XUV500 W8,4.91,127046,Diesel,Manual,2nd Owner,2013,998,7
4981,4981,Maruti Ertiga VXI,4.41,82158,Petrol,Manual,1st Owner,2015,1199,5
4982,4982,Isuzu MU-X 2WD,17.11,64000,Diesel,Automatic,1st Owner,2018,998,5
4983,4983,Maruti Celerio VXI,4.32,74776,Cng,Manual,1st Owner,2020,1197,5
4984,4984,Hyundai Grand i10,3.42,171065,Diesel,Manual,1st Owner,2016,1582,5
4985,4985,Hyundai i10 Magna,2.09,46400,Petrol,Manual,1st Owner,2010,1198,5
4986,4986,Maruti Celerio ZXI,3.63,38156,Petrol,Automatic,1st Owner,2015,1493,5
4987,4987,Maruti Wagon R,3.19,49915,Petrol,Manual,1st Owner,2015,1197,5
4988,4988,Chevrolet Beat LT,2.73,10768,Petrol,Manual,1st Owner,2015,1798,5
4989,4989,Maruti Wagon R,2.61,69843,Petrol,Manual,2nd Owner,2014,1197,5
4990,4990,Maruti Baleno 1.2,5.08,59176,Petrol,Manual,1st Owner,2017,1462,5
4991,4991,Hyundai Verna 1.6,3.69,46962,Diesel,Manual,3rd Owner,2011,1497,5
4992,4992,Honda Amaze VX,3.26,125380,Petrol,Manual,1st Owner,2013,1197,7
4993,4993,Mahindra TUV 300,5.53,57616,Diesel,Manual,1st Owner,2016,814,5
4994,4994,Maruti Swift Dzire,5.66,126686,Petrol,Automatic,1st Owner,2018,1197,5
4995,4995,Toyota Corolla Altis,7.59,125981,Petrol,Automatic,1st Owner,2014,1197,5
4996,4996,Hyundai i20 Sportz,2.52,26786,Petrol,Manual,1st Owner,2010,1197,5
4997,4997,Maruti Ciaz Sigma,7.72,35135,Petrol,Manual,1st Owner,2020,998,5
4998,4998,Honda City i,6.48,99163,Petrol,Automatic,1st Owner,2015,1497,5
4999,4999,Maruti Baleno 1.2,5.08,48832,Petrol,Manual,1st Owner,2017,1199,5
5000,5000,Hyundai EON Era,2.56,38678,Petrol,Manual,2nd Owner,2016,1298,5
5001,5001,Maruti Swift Dzire,7.91,5427,Petrol,Automatic,1st Owner,2022,1197,5
5002,5002,Toyota Etios Liva,2.35,67357,Petrol,Manual,1st Owner,2011,1198,5
5003,5003,Hyundai i20 Magna,2.2,81951,Petrol,Manual,1st Owner,2010,998,5
5004,5004,Maruti Wagon R,1.92,70048,Cng,Manual,3rd Owner,2012,1197,5
5005,5005,Mahindra Marazzo M4,7.46,117512,Diesel,Manual,1st Owner,2018,1794,5
5006,5006,Chevrolet Beat PS,1.56,113652,Petrol,Manual,3rd Owner,2013,1248,5
5007,5007,Maruti Swift Dzire,1.84,141719,Petrol,Manual,3rd Owner,2010,1197,5
5008,5008,Hyundai i10 Magna,2.46,71708,Petrol,Manual,2nd Owner,2012,1198,5
5009,5009,Nissan Micra XV,2.75,45000,Petrol,Manual,1st Owner,2010,998,5
5010,5010,Maruti Wagon R,2.88,60252,Petrol,Manual,1st Owner,2014,1995,5
5011,5011,Hyundai Xcent 1.2,4.21,40687,Petrol,Manual,1st Owner,2015,1248,5
5012,5012,Toyota Corolla Altis,6.12,25075,Petrol,Automatic,2nd Owner,2013,1373,5
5013,5013,Maruti Vitara Brezza,6.31,109863,Diesel,Manual,2nd Owner,2017,998,5
5014,5014,Hyundai Grand i10,4.54,74334,Petrol,Manual,1st Owner,2018,796,5
5015,5015,Volkswagen Polo Petrol,2.75,52186,Petrol,Manual,1st Owner,2012,1248,5
5016,5016,Maruti Alto K10,1.38,49977,Petrol,Manual,2nd Owner,2010,1197,5
5017,5017,BMW X3 xDrive20d,17.5,91000,Diesel,Automatic,2nd Owner,2012,999,5
5018,5018,Maruti Ciaz VDi,5.44,124860,Diesel,Manual,1st Owner,2016,1461,5
5019,5019,Maruti Ciaz 1.4,6.47,42681,Petrol,Manual,1st Owner,2017,1086,5
5020,5020,Maruti Celerio X,4.46,22532,Petrol,Manual,1st Owner,2019,1086,5
5021,5021,Toyota Etios GD,2.73,212367,Diesel,Manual,1st Owner,2012,1799,4
5022,5022,Maruti Alto 800,2.67,73505,Petrol,Manual,1st Owner,2017,1197,5
5023,5023,Maruti Swift VDI,4.19,146256,Diesel,Manual,1st Owner,2016,1497,5
5024,5024,Hyundai i20 1.2,2.93,33865,Petrol,Manual,1st Owner,2012,1248,5
5025,5025,Skoda Slavia 1.0,12.95,6090,Petrol,Automatic,1st Owner,2022,1197,5
5026,5026,Renault Duster 85PS,4.83,45691,Diesel,Manual,1st Owner,2014,1991,6
5027,5027,Hyundai Santro Sportz,5.07,12471,Petrol,Manual,1st Owner,2021,1799,5
5028,5028,Hyundai i10 Sportz,3.29,56379,Petrol,Manual,2nd Owner,2015,1199,5
5029,5029,Honda Civic 1.8,2.47,98446,Petrol,Manual,3rd Owner,2011,1364,5
5030,5030,Maruti Swift AMT,5.86,55519,Petrol,Automatic,1st Owner,2018,1198,5
5031,5031,Honda City GXi,1.74,112886,Petrol,Manual,1st Owner,2008,1956,5
5032,5032,Maruti SX4 S,7.24,79989,Diesel,Manual,1st Owner,2018,1497,5
5033,5033,Hyundai Grand i10,5.25,46000,Petrol,Automatic,1st Owner,2016,1197,5
5034,5034,Chevrolet Cruze LTZ,4.5,84000,Diesel,Automatic,2nd Owner,2012,1086,5
5035,5035,Honda Civic 1.8,3.34,45423,Petrol,Manual,1st Owner,2011,1451,5
5036,5036,Tata Nexon XM,8.84,4531,Petrol,Manual,1st Owner,2022,1198,7
5037,5037,Toyota Etios GD,3.84,165260,Diesel,Manual,1st Owner,2014,796,5
5038,5038,Datsun GO T,2.87,34729,Petrol,Manual,1st Owner,2017,1086,5
5039,5039,MG Hector Plus,15.3,58493,Diesel,Manual,1st Owner,2020,1248,5
5040,5040,Mahindra XUV300 W8,8.04,40536,Diesel,Manual,1st Owner,2021,1197,5
5041,5041,Maruti Baleno Zeta,6.12,57936,Petrol,Manual,1st Owner,2020,2179,5
5042,5042,Hyundai i10 Magna,2.06,83061,Petrol,Manual,3rd Owner,2012,1061,5
5043,5043,MG Hector Sharp,16.15,31752,Petrol,Automatic,1st Owner,2019,998,5
5044,5044,Volkswagen Polo Petrol,2.25,82770,Petrol,Manual,3rd Owner,2011,1197,5
5045,5045,Maruti Alto 800,1.88,71596,Petrol,Manual,3rd Owner,2015,1197,5
5046,5046,Hyundai Santro Sportz,5.44,5273,Petrol,Automatic,1st Owner,2022,1086,5
5047,5047,Maruti Swift Dzire,3.35,72134,Diesel,Manual,1st Owner,2014,814,5
5048,5048,Maruti Baleno 1.2,5.71,33835,Petrol,Manual,1st Owner,2018,1248,5
5049,5049,Mahindra XUV500 W6,8.77,42355,Diesel,Manual,1st Owner,2017,1120,5
5050,5050,Maruti Wagon R,5.5,166155,Petrol,Manual,2nd Owner,2008,1461,5
5051,5051,Maruti Celerio ZXI,4.61,5246,Petrol,Manual,1st Owner,2019,799,5
5052,5052,Maruti Swift Dzire,6.27,7376,Petrol,Manual,1st Owner,2018,1998,5
5053,5053,Maruti Swift VXI,4.94,62195,Petrol,Manual,1st Owner,2018,3598,5
5054,5054,Hyundai Santro Xing,1.0,84173,Petrol,Manual,3rd Owner,2008,1582,5
5055,5055,Hyundai EON Era,2.69,56016,Petrol,Manual,1st Owner,2016,1197,5
5056,5056,Tata Manza Aura,1.43,103659,Diesel,Manual,1st Owner,2010,1197,5
5057,5057,Hyundai Grand i10,3.85,73000,Diesel,Manual,2nd Owner,2014,1248,5
5058,5058,Renault Duster 85PS,4.5,42900,Diesel,Manual,3rd Owner,2014,1199,7
5059,5059,Datsun RediGO T,2.5,84000,Petrol,Manual,1st Owner,2016,1197,5
5060,5060,Chevrolet Cruze LTZ,4.9,56000,Diesel,Manual,2nd Owner,2013,1047,5
5061,5061,Volkswagen Touareg 3.6,10.0,92000,Petrol,Automatic,2nd Owner,2007,998,5
5062,5062,Hyundai Creta 1.6,9.5,79000,Diesel,Automatic,1st Owner,2016,1197,5
5063,5063,Maruti Baleno 1.2,5.08,59407,Petrol,Manual,1st Owner,2017,1498,5
5064,5064,Maruti Swift Dzire,2.49,57756,Petrol,Manual,1st Owner,2010,1461,5
5065,5065,Fiat Linea Emotion,1.66,140148,Diesel,Manual,1st Owner,2010,1197,5
5066,5066,Tata Altroz XM,6.84,3730,Petrol,Manual,1st Owner,2021,998,5
5067,5067,Maruti Swift ZXI,3.64,98890,Petrol,Manual,2nd Owner,2015,2143,5
5068,5068,Tata Tigor 1.05,4.08,134156,Diesel,Manual,1st Owner,2017,2143,7
5069,5069,Maruti Alto K10,3.09,49446,Petrol,Manual,1st Owner,2017,796,5
5070,5070,Maruti Swift Dzire,1.91,146510,Petrol,Manual,3rd Owner,2011,1396,5
5071,5071,Honda Mobilio S,3.93,81355,Diesel,Manual,3rd Owner,2014,998,5
5072,5072,Renault Duster 110PS,3.5,100298,Diesel,Manual,2nd Owner,2013,1462,5
5073,5073,Maruti Swift Dzire,6.84,60892,Petrol,Manual,1st Owner,2018,2179,5
5074,5074,Maruti Alto K10,2.69,48603,Petrol,Manual,1st Owner,2015,1197,5
5075,5075,Mercedes-Benz GLC Progressive,32.19,95472,Diesel,Automatic,1st Owner,2018,1197,5
5076,5076,Mercedes-Benz E-Class E250,17.75,63000,Diesel,Automatic,2nd Owner,2011,1197,5
5077,5077,Maruti Alto 800,3.25,44000,Petrol,Manual,1st Owner,2016,1172,5
5078,5078,Hyundai i20 1.4,3.9,60000,Diesel,Manual,2nd Owner,2012,998,5
5079,5079,Maruti Celerio LXI,2.59,18674,Petrol,Manual,1st Owner,2014,1498,5
5080,5080,Maruti Ciaz Alpha,9.98,11689,Petrol,Manual,1st Owner,2021,1197,5
5081,5081,Mahindra Scorpio S11,10.61,55187,Diesel,Manual,1st Owner,2017,1197,5
5082,5082,Maruti Baleno 1.2,5.57,59089,Petrol,Manual,1st Owner,2017,1197,5
5083,5083,Hyundai i10 Sportz,1.81,86517,Petrol,Manual,2nd Owner,2010,1199,5
5084,5084,Hyundai Grand i10,3.85,19079,Petrol,Manual,1st Owner,2015,1197,5
5085,5085,Fiat Grande Punto,1.76,50502,Petrol,Manual,2nd Owner,2010,1496,5
5086,5086,Maruti Celerio ZXI,4.28,33173,Petrol,Manual,1st Owner,2018,995,5
5087,5087,Honda Amaze S,4.34,88227,Diesel,Manual,1st Owner,2016,1497,7
5088,5088,Hyundai i20 Magna,3.14,73914,Petrol,Manual,2nd Owner,2013,1197,7
5089,5089,Hyundai i20 Sportz,6.45,85906,Petrol,Manual,1st Owner,2019,793,5
5090,5090,Hyundai i20 Sportz,2.4,82818,Petrol,Manual,2nd Owner,2010,1197,5
5091,5091,Honda Amaze V,7.21,13102,Petrol,Automatic,1st Owner,2018,1197,5
5092,5092,Maruti Swift VXI,6.17,18008,Petrol,Manual,1st Owner,2022,2179,5
5093,5093,Ford Ecosport 1.5,7.42,12011,Petrol,Manual,1st Owner,2020,2179,5
5094,5094,Chevrolet Spark 1.0,5.5,89133,Petrol,Manual,1st Owner,2009,1497,5
5095,5095,Honda City i,6.98,57445,Petrol,Automatic,1st Owner,2015,1197,7
5096,5096,Hyundai i20 Magna,2.76,127936,Petrol,Manual,1st Owner,2013,1197,5
5097,5097,Maruti Celerio VDi,3.01,77262,Diesel,Manual,1st Owner,2015,1199,5
5098,5098,Hyundai i20 1.2,5.92,52401,Petrol,Manual,1st Owner,2018,1197,5
5099,5099,Maruti Swift VXI,5.48,44071,Petrol,Manual,1st Owner,2020,1197,5
5100,5100,Mahindra XUV500 W8,5.96,153231,Diesel,Manual,1st Owner,2014,1462,5
5101,5101,Mahindra XUV500 W6,6.22,132131,Diesel,Manual,1st Owner,2015,1999,7
5102,5102,Honda City V,4.17,70132,Petrol,Manual,2nd Owner,2012,1248,5
5103,5103,Hyundai Grand i10,4.89,15321,Petrol,Manual,1st Owner,2017,1591,5
5104,5104,Maruti Ritz LXI,1.79,74727,Petrol,Manual,1st Owner,2009,1498,5
5105,5105,Tata Punch Creative,7.87,19959,Petrol,Manual,1st Owner,2021,1794,5
5106,5106,Hyundai i10 Sportz,2.44,50596,Petrol,Manual,1st Owner,2011,2179,5
5107,5107,Maruti Baleno 1.2,5.12,56982,Petrol,Manual,1st Owner,2016,1248,5
5108,5108,Maruti Ertiga LXI,5.92,52932,Petrol,Manual,1st Owner,2019,998,5
5109,5109,Mahindra XUV700 AX3,14.76,8655,Petrol,Automatic,1st Owner,2021,1896,5
5110,5110,Maruti Ritz VDi,2.04,127763,Diesel,Manual,1st Owner,2011,1461,5
5111,5111,Hyundai Verna VTVT,8.58,20033,Petrol,Manual,2nd Owner,2019,1598,5
5112,5112,Volkswagen Polo 1.5,4.46,124908,Diesel,Manual,1st Owner,2016,1248,5
5113,5113,Toyota Corolla H2,2.15,60000,Petrol,Manual,2nd Owner,2005,1298,5
5114,5114,Mahindra XUV500 W10,9.17,140556,Diesel,Manual,1st Owner,2017,1497,5
5115,5115,Tata Bolt Quadrajet,2.74,184618,Diesel,Manual,2nd Owner,2016,998,5
5116,5116,Maruti Alto K10,2.42,73600,Petrol,Manual,1st Owner,2014,1956,5
5117,5117,Volkswagen Jetta 1.9,3.25,89000,Diesel,Automatic,2nd Owner,2009,1248,5
5118,5118,Renault Duster 85PS,4.0,57000,Diesel,Manual,4th Owner,2012,796,5
5119,5119,Skoda Rapid 1.6,4.11,65000,Diesel,Manual,2nd Owner,2011,1462,5
5120,5120,Maruti Swift LDI,3.9,67000,Diesel,Manual,1st Owner,2012,999,5
5121,5121,Maruti Swift 1.3,1.52,59458,Petrol,Manual,3rd Owner,2009,1197,5
5122,5122,Mahindra XUV300 W8,9.68,67534,Diesel,Manual,1st Owner,2021,1197,5
5123,5123,Maruti Wagon R,1.93,37204,Petrol,Manual,1st Owner,2011,1197,5
5124,5124,Jeep Compass 2.0,9.27,119444,Diesel,Manual,1st Owner,2017,1197,6
5125,5125,Maruti Ciaz 1.3,6.72,25541,Diesel,Manual,1st Owner,2017,995,5
5126,5126,Maruti Alto 800,2.75,22999,Petrol,Manual,1st Owner,2017,1199,5
5127,5127,Maruti Ciaz Alpha,8.34,57270,Petrol,Manual,1st Owner,2019,1199,7
5128,5128,Volkswagen Polo 1.0,5.59,29797,Petrol,Manual,1st Owner,2020,1198,5
5129,5129,Volkswagen Vento 1.2,4.57,92028,Petrol,Automatic,2nd Owner,2015,1198,5
5130,5130,Hyundai i20 1.2,3.08,36550,Petrol,Manual,1st Owner,2012,1086,5
5131,5131,Hyundai Grand i10,4.25,46407,Petrol,Manual,1st Owner,2016,1248,5
5132,5132,Maruti Baleno Zeta,8.32,9598,Petrol,Automatic,1st Owner,2021,1198,5
5133,5133,Chevrolet Spark 1.0,1.16,48616,Petrol,Manual,1st Owner,2010,1373,5
5134,5134,Honda Amaze VX,4.65,116560,Petrol,Manual,1st Owner,2019,1198,5
5135,5135,Honda Jazz 1.2,5.14,49625,Petrol,Manual,1st Owner,2016,995,5
5136,5136,Nissan Micra XV,3.38,56409,Petrol,Automatic,1st Owner,2014,1199,5
5137,5137,Mahindra KUV 100,2.6,128847,Diesel,Manual,1st Owner,2016,1198,7
5138,5138,Hyundai i10 Era,1.39,212598,Petrol,Manual,4th Owner,2010,1462,5
5139,5139,Maruti Ciaz ZDi,5.14,80444,Diesel,Manual,2nd Owner,2015,1497,5
5140,5140,Datsun GO Plus,3.21,30848,Petrol,Manual,1st Owner,2017,814,5
5141,5141,Maruti Ciaz 1.4,5.69,154027,Petrol,Manual,2nd Owner,2017,995,5
5142,5142,Honda Amaze S,3.58,71834,Petrol,Manual,1st Owner,2016,1373,5
5143,5143,Chevrolet Spark 1.0,1.1,74829,Petrol,Manual,1st Owner,2011,1197,5
5144,5144,Volkswagen Polo 1.2,3.67,175705,Petrol,Manual,1st Owner,2017,799,5
5145,5145,Honda Brio S,2.55,38219,Petrol,Manual,1st Owner,2012,1497,6
5146,5146,Maruti Ciaz Sigma,6.52,49391,Petrol,Manual,1st Owner,2018,1197,5
5147,5147,Honda City 1.5,3.05,167457,Petrol,Manual,2nd Owner,2010,1248,5
5148,5148,Hyundai EON D,1.85,50915,Petrol,Manual,1st Owner,2012,1198,5
5149,5149,Chevrolet Spark 1.0,5.5,192340,Lpg,Manual,2nd Owner,2010,1390,5
5150,5150,Maruti Ertiga VXI,7.05,77778,Cng,Manual,1st Owner,2018,1462,5
5151,5151,Maruti Baleno 1.2,5.08,30435,Petrol,Manual,1st Owner,2017,1248,5
5152,5152,Renault KWID RXT,2.76,80478,Petrol,Manual,1st Owner,2018,814,5
5153,5153,Mahindra XUV300 W6,7.91,62805,Diesel,Automatic,1st Owner,2020,1197,5
5154,5154,Hyundai Grand i10,6.51,8683,Petrol,Manual,1st Owner,2021,1196,5
5155,5155,Maruti Ciaz Delta,6.96,50251,Diesel,Manual,1st Owner,2019,1956,5
5156,5156,Datsun GO T,2.37,32635,Petrol,Manual,1st Owner,2015,1086,5
5157,5157,Volkswagen Jetta 1.4,4.97,53003,Petrol,Manual,1st Owner,2012,796,5
5158,5158,Maruti XL6 Zeta,7.44,113006,Petrol,Manual,1st Owner,2019,1461,5
5159,5159,Maruti Swift Dzire,5.43,69036,Diesel,Manual,1st Owner,2018,999,5
5160,5160,Hyundai EON Era,1.92,61235,Petrol,Manual,1st Owner,2012,998,5
5161,5161,Hyundai i20 1.2,5.47,29946,Petrol,Manual,1st Owner,2017,2609,7
5162,5162,Maruti Eeco 5,4.78,21330,Petrol,Manual,1st Owner,2021,1197,5
5163,5163,Tata Harrier XZA,18.14,42418,Diesel,Automatic,1st Owner,2020,1198,5
5164,5164,Hyundai i10 Era,2.3,90605,Petrol,Manual,1st Owner,2013,1586,5
5165,5165,Maruti Alto Green,1.34,127866,Cng,Manual,1st Owner,2010,1498,5
